X,Y,id,ELEV
462861.281889375,6842714.80032418,133,763.6110839800
463019.869218601,6842713.09153111,134,696.2222290000
463178.456603656,6842711.39005075,135,696.2222290000
463337.044044299,6842709.69588311,136,649.2500000000
463495.631540291,6842708.00902818,137,632.6111450200
463654.219091392,6842706.32948596,138,634.1389160200
463812.806697364,6842704.65725646,139,634.1389160200
463971.394357967,6842702.99233966,140,638.0000000000
464129.982072961,6842701.33473557,141,633.7222290000
464288.569842106,6842699.68444419,142,633.7222290000
464447.157665164,6842698.04146551,143,631.4166870100
464605.745541895,6842696.40579953,144,625.9722290000
464764.333472059,6842694.77744626,145,624.1944580100
464922.921455417,6842693.15640568,146,624.1944580100
465081.50949173,6842691.5426778,147,645.6944580100
465240.097580757,6842689.93626262,148,677.0277710000
465398.68572226,6842688.33716013,149,677.0277710000
